Longitude,Latitude,Fix_Type,UTC_Time,SF_1,SF_2,SF_3,SF_4
-111.97413560000,33.06880860000,"2","163334","0",VERT,QUAD,"10"
-111.97413650000,33.06880830000,"2","163334","0",VERT,QUAD,"10"
-111.97413740000,33.06880800000,"2","163334","0",VERT,QUAD,"10"
-111.97413830000,33.06880770000,"2","163334","0",VERT,QUAD,"9"
-111.97413920000,33.06880740000,"2","163334","0",VERT,QUAD,"9"
-111.97414100000,33.06880650000,"2","163335","0",VERT,QUAD,"9"
-111.97414200000,33.06880640000,"2","163335","0",VERT,QUAD,"9"
-111.97414300000,33.06880630000,"2","163335","0",VERT,QUAD,"9"
-111.97414400000,33.06880620000,"2","163335","0",VERT,QUAD,"9"
-111.97414500000,33.06880610000,"2","163335","0",VERT,QUAD,"9"
-111.97414600000,33.06880600000,"2","163335","0",VERT,QUAD,"9"
-111.97414700000,33.06880590000,"2","163335","0",VERT,QUAD,"9"
-111.97414800000,33.06880580000,"2","163335","0",VERT,QUAD,"9"
-111.97414900000,33.06880570000,"2","163335","0",VERT,QUAD,"9"
-111.97415000000,33.06880560000,"2","163335","0",VERT,QUAD,"10"
-111.97415100000,33.06880550000,"2","163335","0",VERT,QUAD,"10"
-111.97415200000,33.06880540000,"2","163335","0",VERT,QUAD,"10"
-111.97415300000,33.06880530000,"2","163335","0",VERT,QUAD,"9"
-111.97415440000,33.06880480000,"2","163336","0",VERT,QUAD,"9"
-111.97415550000,33.06880460000,"2","163336","0",VERT,QUAD,"9"
-111.97415660000,33.06880440000,"2","163336","0",VERT,QUAD,"9"
-111.97415770000,33.06880420000,"2","163336","0",VERT,QUAD,"9"
-111.97415880000,33.06880400000,"2","163336","0",VERT,QUAD,"9"
-111.97415990000,33.06880380000,"2","163336","0",VERT,QUAD,"9"
-111.97416100000,33.06880360000,"2","163336","0",VERT,QUAD,"9"
-111.97416210000,33.06880340000,"2","163336","0",VERT,QUAD,"10"
-111.97416320000,33.06880320000,"2","163336","0",VERT,QUAD,"10"
-111.97416430000,33.06880300000,"2","163336","0",VERT,QUAD,"11"
-111.97416540000,33.06880280000,"2","163336","0",VERT,QUAD,"11"
-111.97416650000,33.06880260000,"2","163336","0",VERT,QUAD,"11"
-111.97416760000,33.06880240000,"2","163336","0",VERT,QUAD,"11"
-111.97416870000,33.06880220000,"2","163336","0",VERT,QUAD,"12"
-111.97417050000,33.06880150000,"2","163337","0",VERT,QUAD,"11"
-111.97417100000,33.06880140000,"2","163337","0",VERT,QUAD,"11"
-111.97417150000,33.06880130000,"2","163337","0",VERT,QUAD,"11"
-111.97417200000,33.06880120000,"2","163337","0",VERT,QUAD,"11"
-111.97417250000,33.06880110000,"2","163337","0",VERT,QUAD,"12"
-111.97417300000,33.06880100000,"2","163337","0",VERT,QUAD,"12"
-111.97417350000,33.06880090000,"2","163337","0",VERT,QUAD,"12"
-111.97417400000,33.06880080000,"2","163337","0",VERT,QUAD,"12"
-111.97417450000,33.06880070000,"2","163337","0",VERT,QUAD,"12"
-111.97417500000,33.06880060000,"2","163337","0",VERT,QUAD,"12"
-111.97417550000,33.06880050000,"2","163337","0",VERT,QUAD,"12"
-111.97417600000,33.06880040000,"2","163337","0",VERT,QUAD,"12"
-111.97417650000,33.06880030000,"2","163337","0",VERT,QUAD,"12"
-111.97417700000,33.06880020000,"2","163337","0",VERT,QUAD,"12"
-111.97417890000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97417950000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418010000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418070000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418130000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418190000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418250000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418310000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418370000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418430000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418490000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418550000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418610000,33.06880000000,"2","163338","0",VERT,QUAD,"12"
-111.97418690000,33.06880020000,"2","163339","0",VERT,QUAD,"12"
-111.97418720000,33.06880040000,"2","163339","0",VERT,QUAD,"12"
-111.97418750000,33.06880060000,"2","163339","0",VERT,QUAD,"12"
-111.97418780000,33.06880080000,"2","163339","0",VERT,QUAD,"12"
-111.97418810000,33.06880100000,"2","163339","0",VERT,QUAD,"12"
-111.97418840000,33.06880120000,"2","163339","0",VERT,QUAD,"12"
-111.97418870000,33.06880140000,"2","163339","0",VERT,QUAD,"12"
-111.97418900000,33.06880160000,"2","163339","0",VERT,QUAD,"12"
-111.97418930000,33.06880180000,"2","163339","0",VERT,QUAD,"12"
-111.97418960000,33.06880200000,"2","163339","0",VERT,QUAD,"12"
-111.97418990000,33.06880220000,"2","163339","0",VERT,QUAD,"12"
-111.97419020000,33.06880240000,"2","163339","0",VERT,QUAD,"13"
-111.97419050000,33.06880260000,"2","163339","0",VERT,QUAD,"12"
-111.97419080000,33.06880280000,"2","163339","0",VERT,QUAD,"12"
-111.97419250000,33.06880320000,"2","163340","0",VERT,QUAD,"13"
-111.97419340000,33.06880310000,"2","163340","0",VERT,QUAD,"13"
-111.97419430000,33.06880300000,"2","163340","0",VERT,QUAD,"13"
-111.97419520000,33.06880290000,"2","163340","0",VERT,QUAD,"13"
-111.97419610000,33.06880280000,"2","163340","0",VERT,QUAD,"13"
-111.97419700000,33.06880270000,"2","163340","0",VERT,QUAD,"12"
-111.97419790000,33.06880260000,"2","163340","0",VERT,QUAD,"13"
-111.97419880000,33.06880250000,"2","163340","0",VERT,QUAD,"13"
-111.97419970000,33.06880240000,"2","163340","0",VERT,QUAD,"13"
-111.97420060000,33.06880230000,"2","163340","0",VERT,QUAD,"13"
-111.97420150000,33.06880220000,"2","163340","0",VERT,QUAD,"13"
-111.97420240000,33.06880210000,"2","163340","0",VERT,QUAD,"12"
-111.97420330000,33.06880200000,"2","163340","0",VERT,QUAD,"13"
-111.97420420000,33.06880190000,"2","163340","0",VERT,QUAD,"13"
-111.97420580000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97420660000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97420740000,33.06880160000,"2","163341","0",VERT,QUAD,"12"
-111.97420820000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97420900000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97420980000,33.06880160000,"2","163341","0",VERT,QUAD,"12"
-111.97421060000,33.06880160000,"2","163341","0",VERT,QUAD,"12"
-111.97421140000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97421220000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97421300000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97421380000,33.06880160000,"2","163341","0",VERT,QUAD,"12"
-111.97421460000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97421540000,33.06880160000,"2","163341","0",VERT,QUAD,"13"
-111.97421720000,33.06880180000,"2","163342","0",VERT,QUAD,"13"
-111.97421780000,33.06880200000,"2","163342","0",VERT,QUAD,"13"
-111.97421840000,33.06880220000,"2","163342","0",VERT,QUAD,"13"
-111.97421900000,33.06880240000,"2","163342","0",VERT,QUAD,"13"
-111.97421960000,33.06880260000,"2","163342","0",VERT,QUAD,"13"
-111.97422020000,33.06880280000,"2","163342","0",VERT,QUAD,"13"
-111.97422080000,33.06880300000,"2","163342","0",VERT,QUAD,"13"
-111.97422140000,33.06880320000,"2","163342","0",VERT,QUAD,"14"
-111.97422200000,33.06880340000,"2","163342","0",VERT,QUAD,"13"
-111.97422260000,33.06880360000,"2","163342","0",VERT,QUAD,"14"
-111.97422320000,33.06880380000,"2","163342","0",VERT,QUAD,"13"
-111.97422380000,33.06880400000,"2","163342","0",VERT,QUAD,"14"
-111.97422440000,33.06880420000,"2","163342","0",VERT,QUAD,"13"
-111.97422500000,33.06880440000,"2","163342","0",VERT,QUAD,"13"
-111.97422610000,33.06880510000,"2","163343","0",VERT,QUAD,"13"
-111.97422720000,33.06880520000,"2","163343","0",VERT,QUAD,"13"
-111.97422830000,33.06880530000,"2","163343","0",VERT,QUAD,"13"
-111.97422940000,33.06880540000,"2","163343","0",VERT,QUAD,"13"
-111.97423050000,33.06880550000,"2","163343","0",VERT,QUAD,"13"
-111.97423160000,33.06880560000,"2","163343","0",VERT,QUAD,"13"
-111.97423270000,33.06880570000,"2","163343","0",VERT,QUAD,"13"
-111.97423380000,33.06880580000,"2","163343","0",VERT,QUAD,"13"
-111.97423490000,33.06880590000,"2","163343","0",VERT,QUAD,"13"
-111.97423600000,33.06880600000,"2","163343","0",VERT,QUAD,"13"
-111.97423710000,33.06880610000,"2","163343","0",VERT,QUAD,"12"
-111.97423820000,33.06880620000,"2","163343","0",VERT,QUAD,"13"
-111.97423930000,33.06880630000,"2","163343","0",VERT,QUAD,"13"
-111.97424030000,33.06880630000,"2","163344","0",VERT,QUAD,"13"
-111.97424060000,33.06880600000,"2","163344","0",VERT,QUAD,"13"
-111.97424090000,33.06880570000,"2","163344","0",VERT,QUAD,"13"
-111.97424120000,33.06880540000,"2","163344","0",VERT,QUAD,"13"
-111.97424150000,33.06880510000,"2","163344","0",VERT,QUAD,"12"
-111.97424180000,33.06880480000,"2","163344","0",VERT,QUAD,"13"
-111.97424210000,33.06880450000,"2","163344","0",VERT,QUAD,"13"
-111.97424240000,33.06880420000,"2","163344","0",VERT,QUAD,"12"
-111.97424270000,33.06880390000,"2","163344","0",VERT,QUAD,"13"
-111.97424300000,33.06880360000,"2","163344","0",VERT,QUAD,"12"
-111.97424330000,33.06880330000,"2","163344","0",VERT,QUAD,"13"
-111.97424360000,33.06880300000,"2","163344","0",VERT,QUAD,"13"
-111.97424390000,33.06880270000,"2","163344","0",VERT,QUAD,"13"
-111.97424420000,33.06880240000,"2","163344","0",VERT,QUAD,"12"
-111.97424600000,33.06880160000,"2","163345","0",VERT,QUAD,"13"
-111.97424700000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97424800000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97424900000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425000000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425100000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425200000,33.06880160000,"2","163345","0",VERT,QUAD,"13"
-111.97425300000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425400000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425500000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425600000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425700000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425800000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97425900000,33.06880160000,"2","163345","0",VERT,QUAD,"12"
-111.97426100000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426200000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426300000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426400000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426500000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426600000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426700000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426800000,33.06880160000,"2","163346","0",VERT,QUAD,"12"
-111.97426900000,33.06880160000,"2","163346","0",VERT,QUAD,"11"
-111.97427000000,33.06880160000,"2","163346","0",VERT,QUAD,"11"
-111.97427100000,33.06880160000,"2","163346","0",VERT,QUAD,"10"
-111.97427200000,33.06880160000,"2","163346","0",VERT,QUAD,"11"
-111.97427300000,33.06880160000,"2","163346","0",VERT,QUAD,"11"
-111.97427410000,33.06880150000,"2","163347","0",VERT,QUAD,"10"
-111.97427490000,33.06880140000,"2","163347","0",VERT,QUAD,"10"
-111.97427570000,33.06880130000,"2","163347","0",VERT,QUAD,"11"
-111.97427650000,33.06880120000,"2","163347","0",VERT,QUAD,"9"
-111.97427730000,33.06880110000,"2","163347","0",VERT,QUAD,"10"
-111.97427810000,33.06880100000,"2","163347","0",VERT,QUAD,"9"
-111.97427890000,33.06880090000,"2","163347","0",VERT,QUAD,"9"
-111.97427970000,33.06880080000,"2","163347","0",VERT,QUAD,"9"
-111.97428050000,33.06880070000,"2","163347","0",VERT,QUAD,"9"
-111.97428130000,33.06880060000,"2","163347","0",VERT,QUAD,"9"
-111.97428210000,33.06880050000,"2","163347","0",VERT,QUAD,"9"
-111.97428290000,33.06880040000,"2","163347","0",VERT,QUAD,"9"
-111.97428370000,33.06880030000,"2","163347","0",VERT,QUAD,"9"
-111.97428450000,33.06880020000,"2","163347","0",VERT,QUAD,"9"
-111.97428520000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428540000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428560000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428580000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428600000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428620000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428640000,33.06880000000,"2","163348","0",VERT,QUAD,"8"
-111.97428660000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428680000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428700000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428720000,33.06880000000,"2","163348","0",VERT,QUAD,"8"
-111.97428740000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428760000,33.06880000000,"2","163348","0",VERT,QUAD,"9"
-111.97428780000,33.06880000000,"2","163348","0",VERT,QUAD,"8"
-111.97428940000,33.06880010000,"2","163349","0",VERT,QUAD,"8"
-111.97429050000,33.06880020000,"2","163349","0",VERT,QUAD,"8"
-111.97429160000,33.06880030000,"2","163349","0",VERT,QUAD,"8"
-111.97429270000,33.06880040000,"2","163349","0",VERT,QUAD,"8"
-111.97429380000,33.06880050000,"2","163349","0",VERT,QUAD,"8"
-111.97429490000,33.06880060000,"2","163349","0",VERT,QUAD,"8"
-111.97429600000,33.06880070000,"2","163349","0",VERT,QUAD,"8"
-111.97429710000,33.06880080000,"2","163349","0",VERT,QUAD,"8"
-111.97429820000,33.06880090000,"2","163349","0",VERT,QUAD,"8"
-111.97429930000,33.06880100000,"2","163349","0",VERT,QUAD,"8"
-111.97430040000,33.06880110000,"2","163349","0",VERT,QUAD,"8"
-111.97430150000,33.06880120000,"2","163349","0",VERT,QUAD,"8"
-111.97430260000,33.06880130000,"2","163349","0",VERT,QUAD,"8"
-111.97430380000,33.06880150000,"2","163350","0",VERT,QUAD,"8"
-111.97430430000,33.06880140000,"2","163350","0",VERT,QUAD,"8"
-111.97430480000,33.06880130000,"2","163350","0",VERT,QUAD,"7"
-111.97430530000,33.06880120000,"2","163350","0",VERT,QUAD,"8"
-111.97430580000,33.06880110000,"2","163350","0",VERT,QUAD,"8"
-111.97430630000,33.06880100000,"2","163350","0",VERT,QUAD,"7"
-111.97430680000,33.06880090000,"2","163350","0",VERT,QUAD,"8"
-111.97430730000,33.06880080000,"2","163350","0",VERT,QUAD,"8"
-111.97430780000,33.06880070000,"2","163350","0",VERT,QUAD,"8"
-111.97430830000,33.06880060000,"2","163350","0",VERT,QUAD,"8"
-111.97430880000,33.06880050000,"2","163350","0",VERT,QUAD,"8"
-111.97430930000,33.06880040000,"2","163350","0",VERT,QUAD,"8"
-111.97430980000,33.06880030000,"2","163350","0",VERT,QUAD,"8"
-111.97431030000,33.06880020000,"2","163350","0",VERT,QUAD,"8"
-111.97431200000,33.06880010000,"2","163351","0",VERT,QUAD,"8"
-111.97431240000,33.06880020000,"2","163351","0",VERT,QUAD,"8"
-111.97431280000,33.06880030000,"2","163351","0",VERT,QUAD,"8"
-111.97431320000,33.06880040000,"2","163351","0",VERT,QUAD,"8"
-111.97431360000,33.06880050000,"2","163351","0",VERT,QUAD,"8"
-111.97431400000,33.06880060000,"2","163351","0",VERT,QUAD,"8"
-111.97431440000,33.06880070000,"2","163351","0",VERT,QUAD,"8"
-111.97431480000,33.06880080000,"2","163351","0",VERT,QUAD,"8"
-111.97431520000,33.06880090000,"2","163351","0",VERT,QUAD,"8"
-111.97431560000,33.06880100000,"2","163351","0",VERT,QUAD,"8"
-111.97431600000,33.06880110000,"2","163351","0",VERT,QUAD,"8"
-111.97431640000,33.06880120000,"2","163351","0",VERT,QUAD,"7"
-111.97431680000,33.06880130000,"2","163351","0",VERT,QUAD,"7"
-111.97431720000,33.06880140000,"2","163351","0",VERT,QUAD,"7"
-111.97431930000,33.06880170000,"2","163352","0",VERT,QUAD,"7"
-111.97432030000,33.06880180000,"2","163352","0",VERT,QUAD,"7"
-111.97432130000,33.06880190000,"2","163352","0",VERT,QUAD,"7"
-111.97432230000,33.06880200000,"2","163352","0",VERT,QUAD,"8"
-111.97432330000,33.06880210000,"2","163352","0",VERT,QUAD,"7"
-111.97432430000,33.06880220000,"2","163352","0",VERT,QUAD,"7"
-111.97432530000,33.06880230000,"2","163352","0",VERT,QUAD,"6"
-111.97432630000,33.06880240000,"2","163352","0",VERT,QUAD,"7"
-111.97432730000,33.06880250000,"2","163352","0",VERT,QUAD,"7"
-111.97432830000,33.06880260000,"2","163352","0",VERT,QUAD,"7"
-111.97432930000,33.06880270000,"2","163352","0",VERT,QUAD,"7"
-111.97433030000,33.06880280000,"2","163352","0",VERT,QUAD,"7"
-111.97433130000,33.06880290000,"2","163352","0",VERT,QUAD,"8"
-111.97433230000,33.06880350000,"2","163353","0",VERT,QUAD,"8"
-111.97433300000,33.06880370000,"2","163353","0",VERT,QUAD,"8"
-111.97433370000,33.06880390000,"2","163353","0",VERT,QUAD,"8"
-111.97433440000,33.06880410000,"2","163353","0",VERT,QUAD,"9"
-111.97433510000,33.06880430000,"2","163353","0",VERT,QUAD,"8"
-111.97433580000,33.06880450000,"2","163353","0",VERT,QUAD,"8"
-111.97433650000,33.06880470000,"2","163353","0",VERT,QUAD,"8"
-111.97433720000,33.06880490000,"2","163353","0",VERT,QUAD,"8"
-111.97433790000,33.06880510000,"2","163353","0",VERT,QUAD,"8"
-111.97433860000,33.06880530000,"2","163353","0",VERT,QUAD,"8"
-111.97433930000,33.06880550000,"2","163353","0",VERT,QUAD,"8"
-111.97434000000,33.06880570000,"2","163353","0",VERT,QUAD,"8"
-111.97434070000,33.06880590000,"2","163353","0",VERT,QUAD,"8"
-111.97434140000,33.06880610000,"2","163353","0",VERT,QUAD,"7"
-111.97434230000,33.06880630000,"2","163354","0",VERT,QUAD,"8"
-111.97434300000,33.06880600000,"2","163354","0",VERT,QUAD,"8"
-111.97434370000,33.06880570000,"2","163354","0",VERT,QUAD,"7"
-111.97434440000,33.06880540000,"2","163354","0",VERT,QUAD,"8"
-111.97434510000,33.06880510000,"2","163354","0",VERT,QUAD,"8"
-111.97434580000,33.06880480000,"2","163354","0",VERT,QUAD,"8"
-111.97434650000,33.06880450000,"2","163354","0",VERT,QUAD,"8"
-111.97434720000,33.06880420000,"2","163354","0",VERT,QUAD,"8"
-111.97434790000,33.06880390000,"2","163354","0",VERT,QUAD,"8"
-111.97434860000,33.06880360000,"2","163354","0",VERT,QUAD,"8"
-111.97434930000,33.06880330000,"2","163354","0",VERT,QUAD,"8"
-111.97435000000,33.06880300000,"2","163354","0",VERT,QUAD,"7"
-111.97435070000,33.06880270000,"2","163354","0",VERT,QUAD,"7"
-111.97435250000,33.06880160000,"2","163355","0",VERT,QUAD,"7"
-111.97435340000,33.06880160000,"2","163355","0",VERT,QUAD,"7"
-111.97435430000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435520000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435610000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435700000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435790000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435880000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97435970000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97436060000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97436150000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97436240000,33.06880160000,"2","163355","0",VERT,QUAD,"8"
-111.97436330000,33.06880160000,"2","163355","0",VERT,QUAD,"9"
-111.97436420000,33.06880160000,"2","163355","0",VERT,QUAD,"9"
-111.97436600000,33.06880160000,"2","163356","0",VERT,QUAD,"9"
-111.97436700000,33.06880160000,"2","163356","0",VERT,QUAD,"9"
-111.97436800000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97436900000,33.06880160000,"2","163356","0",VERT,QUAD,"9"
-111.97437000000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437100000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437200000,33.06880160000,"2","163356","0",VERT,QUAD,"11"
-111.97437300000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437400000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437500000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437600000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437700000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437800000,33.06880160000,"2","163356","0",VERT,QUAD,"10"
-111.97437880000,33.06880160000,"2","163357","0",VERT,QUAD,"10"
-111.97437930000,33.06880160000,"2","163357","0",VERT,QUAD,"10"
-111.97437980000,33.06880160000,"2","163357","0",VERT,QUAD,"10"
-111.97438030000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438080000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438130000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438180000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438230000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438280000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438330000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438380000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438430000,33.06880160000,"2","163357","0",VERT,QUAD,"9"
-111.97438480000,33.06880160000,"2","163357","0",VERT,QUAD,"10"
-111.97438530000,33.06880160000,"2","163357","0",VERT,QUAD,"10"
-111.97438750000,33.06880170000,"2","163358","0",VERT,QUAD,"9"
-111.97438840000,33.06880180000,"2","163358","0",VERT,QUAD,"10"
-111.97438930000,33.06880190000,"2","163358","0",VERT,QUAD,"11"
-111.97439020000,33.06880200000,"2","163358","0",VERT,QUAD,"12"
-111.97439110000,33.06880210000,"2","163358","0",VERT,QUAD,"11"
-111.97439200000,33.06880220000,"2","163358","0",VERT,QUAD,"11"
-111.97439290000,33.06880230000,"2","163358","0",VERT,QUAD,"11"
-111.97439380000,33.06880240000,"2","163358","0",VERT,QUAD,"12"
-111.97439470000,33.06880250000,"2","163358","0",VERT,QUAD,"11"
-111.97439560000,33.06880260000,"2","163358","0",VERT,QUAD,"11"
-111.97439650000,33.06880270000,"2","163358","0",VERT,QUAD,"12"
-111.97439740000,33.06880280000,"2","163358","0",VERT,QUAD,"12"
-111.97439830000,33.06880290000,"2","163358","0",VERT,QUAD,"11"
-111.97439920000,33.06880300000,"2","163358","0",VERT,QUAD,"11"
-111.97440110000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440220000,33.06880330000,"2","163359","0",VERT,QUAD,"12"
-111.97440330000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440440000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440550000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440660000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440770000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440880000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97440990000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97441100000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97441210000,33.06880330000,"2","163359","0",VERT,QUAD,"11"
-111.97441320000,33.06880330000,"2","163359","0",VERT,QUAD,"12"
-111.97441430000,33.06880330000,"2","163359","0",VERT,QUAD,"12"
-111.97441570000,33.06880360000,"2","163400","0",VERT,QUAD,"11"
-111.97441640000,33.06880390000,"2","163400","0",VERT,QUAD,"12"
-111.97441710000,33.06880420000,"2","163400","0",VERT,QUAD,"12"
-111.97441780000,33.06880450000,"2","163400","0",VERT,QUAD,"12"
-111.97441850000,33.06880480000,"2","163400","0",VERT,QUAD,"12"
-111.97441920000,33.06880510000,"2","163400","0",VERT,QUAD,"12"
-111.97441990000,33.06880540000,"2","163400","0",VERT,QUAD,"13"
-111.97442060000,33.06880570000,"2","163400","0",VERT,QUAD,"13"
-111.97442130000,33.06880600000,"2","163400","0",VERT,QUAD,"13"
-111.97442200000,33.06880630000,"2","163400","0",VERT,QUAD,"13"
-111.97442270000,33.06880660000,"2","163400","0",VERT,QUAD,"13"
-111.97442340000,33.06880690000,"2","163400","0",VERT,QUAD,"13"
-111.97442410000,33.06880720000,"2","163400","0",VERT,QUAD,"14"
-111.97442480000,33.06880750000,"2","163400","0",VERT,QUAD,"13"
-111.97442570000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442640000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442710000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442780000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442850000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442920000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97442990000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97443060000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97443130000,33.06880830000,"2","163401","0",VERT,QUAD,"12"
-111.97443200000,33.06880830000,"2","163401","0",VERT,QUAD,"12"
-111.97443270000,33.06880830000,"2","163401","0",VERT,QUAD,"12"
-111.97443340000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97443410000,33.06880830000,"2","163401","0",VERT,QUAD,"13"
-111.97443580000,33.06880820000,"2","163402","0",VERT,QUAD,"12"
-111.97443660000,33.06880810000,"2","163402","0",VERT,QUAD,"12"
-111.97443740000,33.06880800000,"2","163402","0",VERT,QUAD,"12"
-111.97443820000,33.06880790000,"2","163402","0",VERT,QUAD,"13"
-111.97443900000,33.06880780000,"2","163402","0",VERT,QUAD,"13"
-111.97443980000,33.06880770000,"2","163402","0",VERT,QUAD,"13"
-111.97444060000,33.06880760000,"2","163402","0",VERT,QUAD,"13"
-111.97444140000,33.06880750000,"2","163402","0",VERT,QUAD,"13"
-111.97444220000,33.06880740000,"2","163402","0",VERT,QUAD,"13"
-111.97444300000,33.06880730000,"2","163402","0",VERT,QUAD,"13"
-111.97444380000,33.06880720000,"2","163402","0",VERT,QUAD,"14"
-111.97444460000,33.06880710000,"2","163402","0",VERT,QUAD,"14"
-111.97444540000,33.06880700000,"2","163402","0",VERT,QUAD,"14"
-111.97444620000,33.06880690000,"2","163402","0",VERT,QUAD,"14"
-111.97444700000,33.06880670000,"2","163403","0",VERT,QUAD,"15"
