Longitude,Latitude,Fix_Type,UTC_Time,Speed,SF_1,SF_2,SF_3,SF_4
-111.97475820000,33.06877860000,"2","152813","3","0",HOR,QUAD,49.70000000000
-111.97363620000,33.06848540000,"2","155443","2","0",HOR,QUAD,33.90000000000
-111.97357880000,33.06835080000,"2","155456","2","0",HOR,QUAD,30.00000000000
-111.97365460000,33.06828190000,"2","160533","2","0",HOR,QUAD,42.40000000000
-111.97360250000,33.06823140000,"2","160539","2","0",HOR,QUAD,32.30000000000
-111.97360350000,33.06819150000,"2","160542","2","0",HOR,QUAD,26.40000000000
-111.97473860000,33.06813800000,"2","160659","2","0",HOR,QUAD,53.50000000000
-111.97361820000,33.06808910000,"2","160831","2","0",HOR,QUAD,38.80000000000
-111.97361920000,33.06810170000,"2","160832","2","0",HOR,QUAD,37.10000000000
-111.97476300000,33.06820550000,"2","161507","4","0",HOR,QUAD,45.60000000000
-111.97476780000,33.06820580000,"2","161507","4","0",HOR,QUAD,44.90000000000
-111.97360900000,33.06815980000,"2","161634","2","0",HOR,QUAD,34.40000000000
-111.97363500000,33.06899160000,"2","164233","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164233","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,18.90000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,18.90000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164234","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164235","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,18.90000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,18.90000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164236","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.00000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164237","0","0",HOR,QUAD,19.20000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164238","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.40000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.10000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.30000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164239","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.50000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.60000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.90000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,20.00000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.90000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,20.00000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,19.90000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,20.30000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,20.60000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,21.20000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,21.70000000000
-111.97363500000,33.06899160000,"2","164240","0","0",HOR,QUAD,22.00000000000
-111.97363510000,33.06899170000,"2","164242","2","0",HOR,QUAD,20.60000000000
-111.97363520000,33.06899180000,"2","164242","2","0",HOR,QUAD,20.20000000000
-111.97363530000,33.06899190000,"2","164242","2","0",HOR,QUAD,19.90000000000
-111.97363540000,33.06899200000,"2","164242","2","0",HOR,QUAD,19.90000000000
-111.97363550000,33.06899210000,"2","164242","2","0",HOR,QUAD,20.40000000000
-111.97363560000,33.06899220000,"2","164242","2","0",HOR,QUAD,21.20000000000
-111.97363570000,33.06899230000,"2","164242","2","0",HOR,QUAD,21.90000000000
-111.97363580000,33.06899240000,"2","164242","2","0",HOR,QUAD,22.00000000000
-111.97363590000,33.06899250000,"2","164242","2","0",HOR,QUAD,21.30000000000
-111.97363600000,33.06899260000,"2","164242","2","0",HOR,QUAD,20.40000000000
-111.97363610000,33.06899270000,"2","164242","2","0",HOR,QUAD,19.90000000000
-111.97363620000,33.06899280000,"2","164242","2","0",HOR,QUAD,20.00000000000
-111.97363770000,33.06899370000,"2","164243","2","0",HOR,QUAD,20.70000000000
-111.97363880000,33.06899410000,"2","164243","2","0",HOR,QUAD,21.20000000000
-111.97363990000,33.06899450000,"2","164243","2","0",HOR,QUAD,21.50000000000
-111.97364100000,33.06899490000,"2","164243","2","0",HOR,QUAD,21.50000000000
-111.97364210000,33.06899530000,"2","164243","2","0",HOR,QUAD,20.40000000000
-111.97364320000,33.06899570000,"2","164243","2","0",HOR,QUAD,19.90000000000
-111.97364430000,33.06899610000,"2","164243","2","0",HOR,QUAD,19.30000000000
-111.97364540000,33.06899650000,"2","164243","2","0",HOR,QUAD,19.60000000000
-111.97364650000,33.06899690000,"2","164243","2","0",HOR,QUAD,20.10000000000
-111.97364760000,33.06899730000,"2","164243","2","0",HOR,QUAD,20.90000000000
-111.97364870000,33.06899770000,"2","164243","2","0",HOR,QUAD,21.40000000000
-111.97364980000,33.06899810000,"2","164243","2","0",HOR,QUAD,21.50000000000
-111.97365090000,33.06899850000,"2","164243","2","0",HOR,QUAD,21.70000000000
-111.97365200000,33.06899890000,"2","164243","2","0",HOR,QUAD,21.70000000000
-111.97365440000,33.06900010000,"2","164244","3","0",HOR,QUAD,21.40000000000
-111.97365550000,33.06900020000,"2","164244","3","0",HOR,QUAD,20.70000000000
-111.97365660000,33.06900030000,"2","164244","3","0",HOR,QUAD,20.40000000000
-111.97365770000,33.06900040000,"2","164244","3","0",HOR,QUAD,20.30000000000
-111.97365880000,33.06900050000,"2","164244","3","0",HOR,QUAD,20.40000000000
-111.97365990000,33.06900060000,"2","164244","3","0",HOR,QUAD,20.50000000000
-111.97366100000,33.06900070000,"2","164244","3","0",HOR,QUAD,21.30000000000
-111.97366210000,33.06900080000,"2","164244","3","0",HOR,QUAD,21.30000000000
-111.97366320000,33.06900090000,"2","164244","3","0",HOR,QUAD,21.70000000000
-111.97366430000,33.06900100000,"2","164244","3","0",HOR,QUAD,21.60000000000
-111.97366540000,33.06900110000,"2","164244","3","0",HOR,QUAD,21.20000000000
-111.97366650000,33.06900120000,"2","164244","3","0",HOR,QUAD,20.40000000000
-111.97366760000,33.06900130000,"2","164244","3","0",HOR,QUAD,20.00000000000
-111.97366870000,33.06900140000,"2","164244","3","0",HOR,QUAD,20.10000000000
-111.97367140000,33.06900150000,"2","164245","2","0",HOR,QUAD,19.60000000000
-111.97367280000,33.06900140000,"2","164245","2","0",HOR,QUAD,20.50000000000
-111.97367420000,33.06900130000,"2","164245","2","0",HOR,QUAD,21.20000000000
-111.97367560000,33.06900120000,"2","164245","2","0",HOR,QUAD,21.20000000000
-111.97367700000,33.06900110000,"2","164245","2","0",HOR,QUAD,21.20000000000
-111.97367840000,33.06900100000,"2","164245","2","0",HOR,QUAD,20.60000000000
-111.97367980000,33.06900090000,"2","164245","2","0",HOR,QUAD,20.00000000000
-111.97368120000,33.06900080000,"2","164245","2","0",HOR,QUAD,19.60000000000
-111.97368260000,33.06900070000,"2","164245","2","0",HOR,QUAD,19.40000000000
-111.97368400000,33.06900060000,"2","164245","2","0",HOR,QUAD,19.70000000000
-111.97368540000,33.06900050000,"2","164245","2","0",HOR,QUAD,19.80000000000
-111.97368680000,33.06900040000,"2","164245","2","0",HOR,QUAD,20.50000000000
-111.97368820000,33.06900030000,"2","164245","2","0",HOR,QUAD,20.70000000000
-111.97368940000,33.06900000000,"2","164246","2","0",HOR,QUAD,20.50000000000
-111.97369050000,33.06900000000,"2","164246","2","0",HOR,QUAD,20.20000000000
-111.97369160000,33.06900000000,"2","164246","2","0",HOR,QUAD,19.60000000000
-111.97369270000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.90000000000
-111.97369380000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.50000000000
-111.97369490000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.20000000000
-111.97369600000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.30000000000
-111.97369710000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.40000000000
-111.97369820000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.20000000000
-111.97369930000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.20000000000
-111.97370040000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.10000000000
-111.97370150000,33.06900000000,"2","164246","2","0",HOR,QUAD,18.00000000000
-111.97370260000,33.06900000000,"2","164246","2","0",HOR,QUAD,17.80000000000
-111.97370370000,33.06900000000,"2","164246","2","0",HOR,QUAD,17.50000000000
-111.97370580000,33.06900000000,"2","164247","2","0",HOR,QUAD,18.00000000000
-111.97370660000,33.06900000000,"2","164247","2","0",HOR,QUAD,18.10000000000
-111.97370740000,33.06900000000,"2","164247","2","0",HOR,QUAD,18.50000000000
-111.97370820000,33.06900000000,"2","164247","2","0",HOR,QUAD,19.10000000000
-111.97370900000,33.06900000000,"2","164247","2","0",HOR,QUAD,19.30000000000
-111.97370980000,33.06900000000,"2","164247","2","0",HOR,QUAD,19.70000000000
-111.97371060000,33.06900000000,"2","164247","2","0",HOR,QUAD,19.90000000000
-111.97371140000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.20000000000
-111.97371220000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.00000000000
-111.97371300000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.30000000000
-111.97371380000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.10000000000
-111.97371460000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.20000000000
-111.97371540000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.70000000000
-111.97371620000,33.06900000000,"2","164247","2","0",HOR,QUAD,20.40000000000
-111.97371820000,33.06899950000,"2","164248","2","0",HOR,QUAD,20.10000000000
-111.97371980000,33.06899900000,"2","164248","2","0",HOR,QUAD,20.00000000000
-111.97372140000,33.06899850000,"2","164248","2","0",HOR,QUAD,19.90000000000
-111.97372300000,33.06899800000,"2","164248","2","0",HOR,QUAD,19.70000000000
-111.97372460000,33.06899750000,"2","164248","2","0",HOR,QUAD,19.70000000000
-111.97372620000,33.06899700000,"2","164248","2","0",HOR,QUAD,19.50000000000
-111.97372780000,33.06899650000,"2","164248","2","0",HOR,QUAD,19.70000000000
-111.97372940000,33.06899600000,"2","164248","2","0",HOR,QUAD,19.90000000000
-111.97373100000,33.06899550000,"2","164248","2","0",HOR,QUAD,19.80000000000
-111.97373260000,33.06899500000,"2","164248","2","0",HOR,QUAD,19.90000000000
-111.97373420000,33.06899450000,"2","164248","2","0",HOR,QUAD,19.70000000000
-111.97373580000,33.06899400000,"2","164248","2","0",HOR,QUAD,19.80000000000
-111.97373740000,33.06899350000,"2","164248","2","0",HOR,QUAD,19.40000000000
-111.97373910000,33.06899350000,"2","164249","2","0",HOR,QUAD,19.20000000000
-111.97373990000,33.06899370000,"2","164249","2","0",HOR,QUAD,19.40000000000
-111.97374070000,33.06899390000,"2","164249","2","0",HOR,QUAD,19.10000000000
-111.97374150000,33.06899410000,"2","164249","2","0",HOR,QUAD,19.40000000000
-111.97374230000,33.06899430000,"2","164249","2","0",HOR,QUAD,19.40000000000
-111.97374310000,33.06899450000,"2","164249","2","0",HOR,QUAD,19.30000000000
-111.97374390000,33.06899470000,"2","164249","2","0",HOR,QUAD,19.20000000000
-111.97374470000,33.06899490000,"2","164249","2","0",HOR,QUAD,19.20000000000
-111.97374550000,33.06899510000,"2","164249","2","0",HOR,QUAD,18.80000000000
-111.97374630000,33.06899530000,"2","164249","2","0",HOR,QUAD,18.40000000000
-111.97374710000,33.06899550000,"2","164249","2","0",HOR,QUAD,18.50000000000
-111.97374790000,33.06899570000,"2","164249","2","0",HOR,QUAD,17.90000000000
-111.97374870000,33.06899590000,"2","164249","2","0",HOR,QUAD,18.00000000000
-111.97374950000,33.06899610000,"2","164249","2","0",HOR,QUAD,18.00000000000
-111.97375150000,33.06899670000,"2","164250","3","0",HOR,QUAD,18.10000000000
-111.97375300000,33.06899680000,"2","164250","3","0",HOR,QUAD,18.20000000000
-111.97375450000,33.06899690000,"2","164250","3","0",HOR,QUAD,18.10000000000
-111.97375600000,33.06899700000,"2","164250","3","0",HOR,QUAD,18.10000000000
-111.97375750000,33.06899710000,"2","164250","3","0",HOR,QUAD,18.00000000000
-111.97375900000,33.06899720000,"2","164250","3","0",HOR,QUAD,18.00000000000
-111.97376050000,33.06899730000,"2","164250","3","0",HOR,QUAD,17.80000000000
-111.97376200000,33.06899740000,"2","164250","3","0",HOR,QUAD,17.70000000000
-111.97376350000,33.06899750000,"2","164250","3","0",HOR,QUAD,17.40000000000
-111.97376500000,33.06899760000,"2","164250","3","0",HOR,QUAD,17.30000000000
-111.97376650000,33.06899770000,"2","164250","3","0",HOR,QUAD,17.10000000000
-111.97376800000,33.06899780000,"2","164250","3","0",HOR,QUAD,16.90000000000
-111.97376950000,33.06899790000,"2","164250","3","0",HOR,QUAD,16.80000000000
-111.97377150000,33.06899840000,"2","164251","2","0",HOR,QUAD,16.70000000000
-111.97377300000,33.06899850000,"2","164251","2","0",HOR,QUAD,16.60000000000
-111.97377450000,33.06899860000,"2","164251","2","0",HOR,QUAD,16.40000000000
-111.97377600000,33.06899870000,"2","164251","2","0",HOR,QUAD,16.10000000000
-111.97377750000,33.06899880000,"2","164251","2","0",HOR,QUAD,16.50000000000
-111.97377900000,33.06899890000,"2","164251","2","0",HOR,QUAD,16.20000000000
-111.97378050000,33.06899900000,"2","164251","2","0",HOR,QUAD,15.90000000000
-111.97378200000,33.06899910000,"2","164251","2","0",HOR,QUAD,15.80000000000
-111.97378350000,33.06899920000,"2","164251","2","0",HOR,QUAD,16.10000000000
-111.97378500000,33.06899930000,"2","164251","2","0",HOR,QUAD,15.70000000000
-111.97378650000,33.06899940000,"2","164251","2","0",HOR,QUAD,15.60000000000
-111.97378800000,33.06899950000,"2","164251","2","0",HOR,QUAD,15.60000000000
-111.97378950000,33.06899960000,"2","164251","2","0",HOR,QUAD,15.30000000000
-111.97379100000,33.06899970000,"2","164251","2","0",HOR,QUAD,15.70000000000
-111.97379260000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.60000000000
-111.97379360000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.50000000000
-111.97379460000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.60000000000
-111.97379560000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.60000000000
-111.97379660000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.50000000000
-111.97379760000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.40000000000
-111.97379860000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.50000000000
-111.97379960000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.30000000000
-111.97380060000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.60000000000
-111.97380160000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.20000000000
-111.97380260000,33.06900000000,"2","164252","2","0",HOR,QUAD,14.90000000000
-111.97380360000,33.06900000000,"2","164252","2","0",HOR,QUAD,15.00000000000
-111.97380460000,33.06900000000,"2","164252","2","0",HOR,QUAD,14.90000000000
-111.97380560000,33.06900000000,"2","164252","2","0",HOR,QUAD,14.50000000000
-111.97380780000,33.06899980000,"2","164253","3","0",HOR,QUAD,14.80000000000
-111.97380900000,33.06899960000,"2","164253","3","0",HOR,QUAD,14.60000000000
-111.97381020000,33.06899940000,"2","164253","3","0",HOR,QUAD,14.40000000000
-111.97381140000,33.06899920000,"2","164253","3","0",HOR,QUAD,14.60000000000
-111.97381260000,33.06899900000,"2","164253","3","0",HOR,QUAD,14.80000000000
-111.97381380000,33.06899880000,"2","164253","3","0",HOR,QUAD,14.60000000000
-111.97381500000,33.06899860000,"2","164253","3","0",HOR,QUAD,14.60000000000
-111.97381620000,33.06899840000,"2","164253","3","0",HOR,QUAD,14.70000000000
-111.97381740000,33.06899820000,"2","164253","3","0",HOR,QUAD,14.90000000000
-111.97381860000,33.06899800000,"2","164253","3","0",HOR,QUAD,14.90000000000
-111.97381980000,33.06899780000,"2","164253","3","0",HOR,QUAD,14.90000000000
-111.97382100000,33.06899760000,"2","164253","3","0",HOR,QUAD,14.60000000000
-111.97382220000,33.06899740000,"2","164253","3","0",HOR,QUAD,14.70000000000
-111.97382460000,33.06899670000,"2","164254","2","0",HOR,QUAD,14.50000000000
-111.97382590000,33.06899680000,"2","164254","2","0",HOR,QUAD,14.70000000000
-111.97382720000,33.06899690000,"2","164254","2","0",HOR,QUAD,14.30000000000
-111.97382850000,33.06899700000,"2","164254","2","0",HOR,QUAD,14.40000000000
-111.97382980000,33.06899710000,"2","164254","2","0",HOR,QUAD,14.20000000000
-111.97383110000,33.06899720000,"2","164254","2","0",HOR,QUAD,14.40000000000
-111.97383240000,33.06899730000,"2","164254","2","0",HOR,QUAD,14.30000000000
-111.97383370000,33.06899740000,"2","164254","2","0",HOR,QUAD,14.40000000000
-111.97383500000,33.06899750000,"2","164254","2","0",HOR,QUAD,14.40000000000
-111.97383630000,33.06899760000,"2","164254","2","0",HOR,QUAD,14.40000000000
-111.97383760000,33.06899770000,"2","164254","2","0",HOR,QUAD,14.80000000000
-111.97383890000,33.06899780000,"2","164254","2","0",HOR,QUAD,14.70000000000
-111.97384020000,33.06899790000,"2","164254","2","0",HOR,QUAD,14.70000000000
-111.97384150000,33.06899800000,"2","164254","2","0",HOR,QUAD,14.90000000000
-111.97384300000,33.06899850000,"2","164255","3","0",HOR,QUAD,14.90000000000
-111.97384440000,33.06899870000,"2","164255","3","0",HOR,QUAD,14.90000000000
-111.97384580000,33.06899890000,"2","164255","3","0",HOR,QUAD,15.10000000000
-111.97384720000,33.06899910000,"2","164255","3","0",HOR,QUAD,15.00000000000
-111.97384860000,33.06899930000,"2","164255","3","0",HOR,QUAD,14.70000000000
-111.97385000000,33.06899950000,"2","164255","3","0",HOR,QUAD,14.40000000000
-111.97385140000,33.06899970000,"2","164255","3","0",HOR,QUAD,14.40000000000
-111.97385280000,33.06899990000,"2","164255","3","0",HOR,QUAD,14.00000000000
-111.97385420000,33.06900010000,"2","164255","3","0",HOR,QUAD,14.40000000000
-111.97385560000,33.06900030000,"2","164255","3","0",HOR,QUAD,14.20000000000
-111.97385700000,33.06900050000,"2","164255","3","0",HOR,QUAD,14.00000000000
-111.97385840000,33.06900070000,"2","164255","3","0",HOR,QUAD,13.90000000000
-111.97385980000,33.06900090000,"2","164255","3","0",HOR,QUAD,14.10000000000
-111.97386130000,33.06900130000,"2","164256","3","0",HOR,QUAD,14.00000000000
-111.97386260000,33.06900100000,"2","164256","3","0",HOR,QUAD,13.90000000000
-111.97386390000,33.06900070000,"2","164256","3","0",HOR,QUAD,14.00000000000
-111.97386520000,33.06900040000,"2","164256","3","0",HOR,QUAD,13.90000000000
-111.97386650000,33.06900010000,"2","164256","3","0",HOR,QUAD,13.70000000000
-111.97386780000,33.06899980000,"2","164256","3","0",HOR,QUAD,13.40000000000
-111.97386910000,33.06899950000,"2","164256","3","0",HOR,QUAD,13.50000000000
-111.97387040000,33.06899920000,"2","164256","3","0",HOR,QUAD,13.20000000000
-111.97387170000,33.06899890000,"2","164256","3","0",HOR,QUAD,13.00000000000
-111.97387300000,33.06899860000,"2","164256","3","0",HOR,QUAD,13.10000000000
-111.97387430000,33.06899830000,"2","164256","3","0",HOR,QUAD,13.20000000000
-111.97387560000,33.06899800000,"2","164256","3","0",HOR,QUAD,13.30000000000
-111.97387690000,33.06899770000,"2","164256","3","0",HOR,QUAD,13.30000000000
-111.97387820000,33.06899740000,"2","164256","3","0",HOR,QUAD,13.20000000000
-111.97387920000,33.06899670000,"2","164257","2","0",HOR,QUAD,13.30000000000
-111.97388010000,33.06899680000,"2","164257","2","0",HOR,QUAD,13.20000000000
-111.97388100000,33.06899690000,"2","164257","2","0",HOR,QUAD,13.30000000000
-111.97388190000,33.06899700000,"2","164257","2","0",HOR,QUAD,13.10000000000
-111.97388280000,33.06899710000,"2","164257","2","0",HOR,QUAD,13.10000000000
-111.97388370000,33.06899720000,"2","164257","2","0",HOR,QUAD,13.20000000000
-111.97388460000,33.06899730000,"2","164257","2","0",HOR,QUAD,13.30000000000
-111.97388550000,33.06899740000,"2","164257","2","0",HOR,QUAD,13.20000000000
-111.97388640000,33.06899750000,"2","164257","2","0",HOR,QUAD,13.40000000000
-111.97388730000,33.06899760000,"2","164257","2","0",HOR,QUAD,13.60000000000
-111.97388820000,33.06899770000,"2","164257","2","0",HOR,QUAD,13.60000000000
-111.97388910000,33.06899780000,"2","164257","2","0",HOR,QUAD,13.80000000000
-111.97389000000,33.06899790000,"2","164257","2","0",HOR,QUAD,13.70000000000
-111.97389090000,33.06899800000,"2","164257","2","0",HOR,QUAD,13.40000000000
-111.97389300000,33.06899800000,"2","164258","2","0",HOR,QUAD,13.30000000000
-111.97389440000,33.06899770000,"2","164258","2","0",HOR,QUAD,13.30000000000
-111.97389580000,33.06899740000,"2","164258","2","0",HOR,QUAD,13.30000000000
-111.97389720000,33.06899710000,"2","164258","2","0",HOR,QUAD,13.50000000000
-111.97389860000,33.06899680000,"2","164258","2","0",HOR,QUAD,12.80000000000
-111.97390000000,33.06899650000,"2","164258","2","0",HOR,QUAD,13.40000000000
-111.97390140000,33.06899620000,"2","164258","2","0",HOR,QUAD,13.40000000000
-111.97390280000,33.06899590000,"2","164258","2","0",HOR,QUAD,13.30000000000
-111.97390420000,33.06899560000,"2","164258","2","0",HOR,QUAD,13.60000000000
-111.97390560000,33.06899530000,"2","164258","2","0",HOR,QUAD,13.60000000000
-111.97390700000,33.06899500000,"2","164258","2","0",HOR,QUAD,13.60000000000
-111.97390840000,33.06899470000,"2","164258","2","0",HOR,QUAD,13.70000000000
-111.97390980000,33.06899440000,"2","164258","2","0",HOR,QUAD,13.80000000000
-111.97391100000,33.06899330000,"2","164259","2","0",HOR,QUAD,14.00000000000
